Days.Elapsed,dil,PFBA,PFPeA,PFHxA,PFHpA,PFOA,PFNA,PFDA,PFUnDA,PFDoDA,PFTriDA,PFTeDA,PFPeDA,PFHxDA,PFHpDA,PFOcDA,FBEA,FHEA,FOEA,FDEA,FBUEA,FHUEA,FOUEA,FDUEA,FPrPA,FPePA,FHpPA,FNPA,PFBS,PFPS,PFHxS,PFHpS,PFOS,PFNS,PFDS,FTS.4.2,FTS.6.2,FTS.8.2,FBSAA,FPeSAA,FHxSAA,FHpSAA,FOSAA,MeFBSAA,MeFPeSAA,MeFHxSAA,MeFHpSAA,MeFOSAA,EtFBSAA,EtFPeSAA,EtFHxSAA,EtFHpSAA,EtFOSAA,PFPi.4.4,PFPi.4.6,PFPi.6.6,PFPi.8.6,PFPi.8.8,diPAP.4.2,diPAP.4.2.6.2,diPAP.6.2,diPAP.6.2.8.2,diPAP.8.2,diPAP.8.2.10.2,diPAP.10.2,FTMAP.6.2,FTMAP.6.2.8.2,FTMAP.8.2,FTMAP.8.2.10.2,FTMAP.10.2,SAmPAP,Reactor,Season,biotype,crossed_factors,dummy_rep,phase
263,1.7740826307569995,41.7833237813175,18.6608937893972,42.657999999999994,44.720000000000006,45.424,5.013333333333333,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.41421356237309,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,12.936,0.824217381620061,0.2,3.704,0.2,3.08719324765273,0.2,0.191,0.2,0.193,0.503424424824982,2.516,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,6.971999999999999,5.297999999999999,10.397333333333334,5.462,1.41421356237309,0.2,0.2,0.2,0.2,0.2,22.47733333333333,P3,Fall,live,Fall_live,2,lag
291,1.7740826307569995,41.7833237813175,18.6608937893972,39.012,37.236,41.064,6.135999999999999,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,9.68,0.824217381620061,0.2,2.032,0.2,2.1399999999999997,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.512,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,3.7560000000000002,1.41421356237309,9.168000000000001,6.436,2.532,0.2,0.2,0.2,0.2,0.2,17.096,P3,Fall,live,Fall_live,2,lag
319,1.7740826307569995,41.7833237813175,18.6608937893972,31.792,38.624,32.616,4.284,0.2,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,6.784,0.824217381620061,0.2,3.172,0.2,3.08719324765273,0.2,0.191,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,5.3999999999999995,7.088,24.176,8.787999999999998,4.744,0.2,0.2,0.2,0.2,0.2,38.663999999999994,P3,Fall,live,Fall_live,2,peak
349,1.7740826307569995,41.7833237813175,18.6608937893972,44.004,39.092,38.692,4.776,4.212,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,15.456000000000001,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,0.191,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,2.284,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,9.223999999999998,15.136000000000001,22.599999999999998,10.771999999999998,7.312,0.2,0.2,0.2,0.2,0.2,30.336,P3,Fall,live,Fall_live,2,peak
384,1.7740826307569995,41.7833237813175,18.6608937893972,51.87200000000001,39.36,50.472,7.936,3.776,3.8119999999999994,4.092,4.268,4.352,4.656,1.41421356237309,0.2,1.41421356237309,0.2,13.568,1.2,1.2,0.2,0.2,0.2,0.2,0.2,21.908,0.824217381620061,0.2,2.544,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.9920000000000004,1.41421356237309,0.2,0.2,0.2,0.2,0.2,3.868,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,8.879999999999999,12.936,24.56,12.564,3.08,0.2,0.2,0.2,0.2,0.2,33.916000000000004,P3,Fall,live,Fall_live,2,peak
407,1.7740826307569995,41.7833237813175,18.6608937893972,65.348,62.476,78.33200000000001,13.124,11.996,6.9559999999999995,13.872,10.095999999999998,10.491999999999999,10.34,1.41421356237309,0.2,1.41421356237309,0.2,9.68156294609963,1.2,1.2,0.2,0.2,0.2,0.2,0.2,51.02,0.824217381620061,0.2,3.8520000000000003,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,6.132000000000001,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.82,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,5.552,6.364,16.068,12.676,6.524,0.2,0.2,0.2,0.2,0.2,25.575999999999997,P3,Fall,live,Fall_live,2,peak
440,1.7740826307569995,41.072,28.900000000000002,55.484,46.208,67.428,9.488,6.212,3.776,5.276,5.156,6.528,2.356,1.41421356237309,1.41421356237309,1.41421356237309,0.2,54.364,1.2,1.2,0.2,1.41421356237309,0.2,0.2,0.2,52.656,0.824217381620061,0.2,2.58,1.41421356237309,2.1359999999999997,0.2,1.35057395206631,0.2,0.193,0.503424424824982,4.712,1.41421356237309,0.2,0.2,0.2,0.2,0.2,8.144,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,5.0504,1.41421356237309,4.564,7.351999999999999,1.41421356237309,0.2,0.2,0.2,0.2,0.2,11.968000000000002,P3,Fall,live,Fall_live,2,peak
529,1.7740826307569995,39.467999999999996,28.039999999999996,73.588,49.57599999999999,82.892,14.915999999999999,9.092,6.948,9.927999999999999,9.648,12.792,6.16,3.936,1.41421356237309,2.164,0.2,233.18000000000004,1.2,1.2,0.2,11.588,1.41421356237309,0.2,0.2,313.276,2.492,0.2,2.5079999999999996,0.2,3.08719324765273,0.2,3.592,0.2,0.193,0.503424424824982,6.239999999999999,1.41421356237309,0.2,0.2,0.2,0.2,0.2,17.512,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,2.86,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,3.0519999999999996,6.668,3.5679999999999996,0.2,0.2,0.2,0.2,0.2,4.732,P3,Fall,live,Fall_live,2,decline
575,1.7740826307569995,41.7833237813175,18.6608937893972,62.6024,47.7844,89.3304,12.8904,13.651200000000001,3.0632,7.453600000000001,10.3048,11.686799999999998,15.3652,9.4956,9.9112,1.41421356237309,0.2,1.36917976233429,1.2,1.2,0.2,1.41421356237309,0.2,0.2,0.2,330.46599999999995,5.82809699715365,0.2,1.82741390613705,0.2,2.836,0.2,1.35057395206631,0.2,0.193,0.503424424824982,3.9752000000000005,0.2,0.2,0.2,0.2,0.2,0.2,3.2799999999999994,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,3.3700000000000006,1.41421356237309,21.9228,49.65880000000001,28.9288,0.2,0.2,0.2,0.2,0.2,12.4332,P3,Fall,live,Fall_live,2,decline
649,1.7740826307569995,41.7833237813175,18.6608937893972,75.4744,58.034,77.06599999999999,14.287999999999998,17.6404,8.4216,12.1028,11.2764,17.936,15.230000000000002,4.786,4.5268,4.0012,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,658.9804,7.336,0.2,1.82741390613705,0.2,2.3571999999999997,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.9215999999999998,0.2,0.2,0.2,0.2,0.2,0.2,2.9164,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,3.0828,1.41421356237309,28.143599999999996,44.1136,17.308,0.2,0.2,0.2,0.2,0.2,5.6568,P3,Fall,live,Fall_live,2,decline
0,1,61.70839999999999,36.611599999999996,69.9676,49.080000000000005,45.099199999999996,11.438,6.1804,2.2868,2.1188,2.8036,3.4536,3.628,1.41421356237309,1.41421356237309,1.41421356237309,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,4.1756,0.2,3.4747999999999997,0.2,0.193,0.503424424824982,6.538800000000001,0.2,0.2,0.2,0.2,0.2,0.2,4.88,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.986,0.2,0.2,1.36895872837716,0.1944,0.195,0.2,0.2,61.9536,34.1624,20.2248,3.7692,1.41421356237309,0.2,0.2,0.2,0.2,0.2,14.3224,P4,Fall,abio,Fall_abio,1,lag
5,1.0112666975158646,56.8336,37.0976,50.6088,33.6976,25.4188,6.670000000000001,3.6776,2.8244000000000002,2.6931999999999996,1.41421356237309,2.0987999999999998,2.0136,0.2,1.41421356237309,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,2.3556,0.2,1.35057395206631,0.2,0.193,0.503424424824982,4.116,0.2,0.2,0.2,0.2,0.2,0.2,4.6924,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,45.7908,32.052,17.0524,3.45,1.41421356237309,0.2,0.2,0.2,0.2,0.2,23.116,P4,Fall,abio,Fall_abio,1,lag
12,1.0112666975158646,95.46,56.500400000000006,90.3992,44.1484,37.5768,6.591200000000001,3.0404,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,7.2784,0.2,5.7436,0.2,2.17,0.2,0.193,0.503424424824982,3.6952,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,14.881599999999999,30.052400000000002,30.0732,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,30.5736,P4,Fall,abio,Fall_abio,1,lag
17,1.0112666975158646,111.10079999999999,50.104800000000004,60.3184,39.1944,27.856799999999996,5.1924,2.4972,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,2.5672,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,3.988,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,5.534400000000001,4.738,10.300799999999999,3.3835999999999995,1.41421356237309,0.2,0.2,0.2,0.2,0.2,20.282799999999998,P4,Fall,abio,Fall_abio,1,lag
26,1.0112666975158646,102.7944,64.02,82.06,42.4376,35.08,5.34,2.28,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,5.06,0.2,3.08719324765273,0.2,2.36,0.2,0.193,0.503424424824982,5.44,0.2,0.2,0.2,0.2,0.2,0.2,6.9004,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,5.199999999999999,7,6.140000000000001,3.1599999999999997,1.41421356237309,0.2,0.2,0.2,0.2,0.2,63.81999999999999,P4,Fall,abio,Fall_abio,1,lag
33,1.0112666975158646,109.2367,69.826,97.9472,52.9217,41.483200000000004,5.2604999999999995,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,5.834199999999999,0.2,2.4985999999999997,0.2,1.35057395206631,0.2,0.193,0.503424424824982,5.494699999999999,0.2,0.2,0.2,0.2,0.2,0.2,7.507000000000001,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,6.27,3.6927999999999996,15.9605,8.238199999999999,0.2,0.2,0.2,0.2,0.2,0.2,41.458999999999996,P4,Fall,abio,Fall_abio,1,lag
47,1.0112666975158646,97.52,57.36,79.84,41.9932,31.799999999999997,5.460000000000001,2.2399999999999998,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,5.1,0.2,2.44,0.2,1.35057395206631,0.2,0.193,0.503424424824982,4.52,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,6.52,5.56,12.520000000000001,4.76,1.41421356237309,0.2,0.2,0.2,0.2,0.2,66.96,P4,Fall,abio,Fall_abio,1,lag
60,1.0112666975158646,41.7833237813175,57.4076,94.478,66.44160000000001,49.929599999999994,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,7.4712,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,15.891599999999999,79.4484,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,199.33119999999997,P4,Fall,abio,Fall_abio,1,lag
74,1.0112666975158646,84.1268,67.6976,103.4708,62.635999999999996,52.1008,6.4264,2.5776,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,6.542000000000001,0.2,3.08719324765273,0.2,2.7051999999999996,0.2,0.193,0.503424424824982,3.7348,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,14.632400000000002,7.8668000000000005,21.311600000000002,8.769599999999999,6.7116,0.2,0.2,0.2,0.2,0.2,107.72399999999999,P4,Fall,abio,Fall_abio,1,lag
88,1.0112666975158646,99.2396,76.44279999999999,122.19639999999998,58.7896,46.940799999999996,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,6.62,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.4688,0.2,0.2,0.2,0.2,0.2,0.2,9.7532,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,0.2,40.0336,14.317599999999999,0.2,0.2,0.2,0.2,0.2,0.2,198.92159999999998,P4,Fall,abio,Fall_abio,1,peak
102,1.0112666975158646,110.48,76.72,106.15999999999998,44.1672,44.68,5.04,3,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,5.4208,0.2,2.9543999999999997,0.2,2.16,0.2,0.193,0.503424424824982,6.8,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,6.3999999999999995,5.16,10.040000000000001,5.279999999999999,2.72,0.2,0.2,0.2,0.2,0.2,67.03999999999999,P4,Fall,abio,Fall_abio,1,peak
116,1.0112666975158646,41.7833237813175,70.7436,116.5272,65.1476,49.224,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,6.994,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,9.9756,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,32.904,14.2816,0.2,0.2,0.2,0.2,0.2,0.2,96.126,P4,Fall,abio,Fall_abio,1,peak
137,1.0112666975158646,93.103999999999985,66.7412,122.4076,72.8392,48.296,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,5.273599999999999,0.2,5.6092,0.2,1.35057395206631,0.2,0.193,0.503424424824982,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,29.335199999999997,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,NA,P4,Fall,abio,Fall_abio,1,peak
151,1.0112666975158646,41.7833237813175,70.02839999999999,120.72219999999999,78.4658,65.637,6.886400000000001,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,8.818399999999999,0.2,4.0116,0.2,1.35057395206631,0.2,0.193,0.503424424824982,6.0872,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,29.3892,1.41421356237309,NA,0.2,0.2,0.2,0.2,0.2,84.9648,P4,Fall,abio,Fall_abio,1,peak
165,1.0112666975158646,41.7833237813175,65.9472,117.28160000000001,65.0944,49.4552,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,4.9079999999999995,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,6.5927999999999995,0.2,0.2,0.2,0.2,0.2,0.2,7.9056,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,1.41421356237309,NA,1.41421356237309,NA,0.2,0.2,0.2,0.2,0.2,98.964,P4,Fall,abio,Fall_abio,1,peak
179,1.7352807999077493,41.7833237813175,41.2496,74.42259999999999,43.8714,40.304,5.4662,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,5.976400000000001,0.2,5.1819999999999995,0.2,3.1156,0.2,0.193,0.503424424824982,4.9624,0.2,0.2,0.2,0.2,0.2,0.2,5.2296000000000005,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,4.6554,4.7064,9.6126,5.6772,6.0672,0.2,0.2,0.2,0.2,0.2,25.532199999999996,P4,Fall,abio,Fall_abio,1,peak
206,1.7352807999077493,41.7833237813175,38.394,73.6932,43.244,50.5188,6.752000000000001,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,5.2046,0.2,6.436,0.2,5.5264,0.2,0.193,0.503424424824982,6.3598,0.2,0.2,0.2,0.2,0.2,0.2,6.5772,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,2.7668,1.41421356237309,3.4652,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,16.538600000000002,P4,Fall,abio,Fall_abio,1,peak
263,1.7352807999077493,41.7833237813175,63.144000000000005,58.26,36.788,35.572,3.496,1.41421356237309,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,3.424,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,3.72,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,2.436,P4,Fall,abio,Fall_abio,1,decline
319,1.7352807999077493,41.7833237813175,22.936000000000003,60.62799999999999,34.344,34.836,1.41421356237309,1.41421356237309,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,1.41421356237309,0.2,0.2,1.19195779819294,0.824217381620061,0.2,4.896,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,2.888,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P4,Fall,abio,Fall_abio,1,decline
389,1.7352807999077493,5.90905431725655,26.751999999999995,62.47999999999999,37.62,46.916,1.41421356237309,0.2,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,4.6,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,4.5200000000000005,0.2,0.2,0.2,0.2,0.2,0.2,2.672,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P4,Fall,abio,Fall_abio,1,decline
440,1.7352807999077493,5.90905431725655,18.6608937893972,83.86399999999999,42.992,40.08,6.823999999999999,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,5.8999999999999995,0.2,0.2,0.2,0.2,0.2,0.2,2.5719999999999996,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P4,Fall,abio,Fall_abio,1,decline
627.375,1.9624576120683725,5.90905431725655,49.018,75.3304,55.186,57.0756,2.8835999999999995,0.2,0.2,0.2,0.2,1.41421356237309,0.2,1.41421356237309,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,0.436595056049714,0.2,1.35057395206631,0.2,0.193,0.503424424824982,3.5296,0.2,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,0.1944,0.2,1.38168665043851,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.41421356237309,P4,Fall,abio,Fall_abio,1,decline
649,1.998666381438299,5.90905431725655,43.831199999999995,73.51639999999999,51.0404,54.4264,5.1076,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,1.35057395206631,0.2,0.193,0.503424424824982,8.2868,0.2,0.2,0.2,0.2,0.2,0.2,6.6568,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,2.7563999999999997,0.2,6.953600000000001,1.41421356237309,4.7616,0.2,0.2,0.2,0.2,0.2,10.715200000000001,P4,Fall,abio,Fall_abio,1,decline
575,1.74,5.90905431725655,37.71,61.0684,56.861999999999995,40.224799999999995,4.7776000000000005,1.41421356237309,1.41421356237309,0.2,0.2,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,1.41421356237309,1.35057395206631,0.2,0.193,0.503424424824982,6.0972,0.2,0.2,0.2,0.2,0.2,1.41421356237309,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,1.37461558262665,0.2,4.2824,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,0.2,P4,Fall,abio,Fall_abio,1,decline
0,1,5.90905431725655,2.63904890829694,45.546,28.256,72.9556,7.678,3.9628,1.41421356237309,1.41421356237309,1.41421356237309,1.41421356237309,0.2,0.2,0.2,0.2,0.2,1.36917976233429,1.2,1.2,0.2,0.2,0.2,0.2,0.2,1.19195779819294,0.824217381620061,0.2,1.82741390613705,0.2,3.08719324765273,0.2,5.0532,0.2,0.193,0.503424424824982,12.606399999999999,1.41421356237309,0.2,0.2,0.2,0.2,0.2,5.60981520276729,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.1936,0.1944,0.195,0.2,0.2,33.5256,13.621,6.4456,2.0724,1.41421356237309,0.2,0.2,0.2,0.2,0.2,2.9844000000000004,P5,Fall,abio,Fall_abio,2,lag
